subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
p04,126,Room_88,walk,yes,A,8,left,B,B,68.875,8.948557,0,0,67.69133,7.47859,0.01578401,-0.1180938,True,68.83562,8.872135,0.08392079,0.2553375,Left,2.778945,
p04,127,Room_6,walk,no,B,8,left,B,B,49.59908,44.7784,0,0,49.47806,44.71509,0.1476928,0.0951988,True,49.61522,44.61347,0.03124063,-0.0133256,Left,1.277237,
p04,128,Room_44,stay,no,A,9,left,A,A,17.78418,36.60929,0,0,17.79074,36.62434,0.0373408,-0.07228731,True,17.82574,36.64916,0.05096265,-0.0290308,Left,1.289441,
p04,129,Room_31,stay,no,B,9,left,B,B,69.2364,49.12442,0,0,69.25906,49.08501,-0.01813795,-0.2193152,True,69.17213,49.13414,-0.01901093,-0.1224686,Right,2.448313,
p04,130,Room_46,stay,yes,A,9,left,A,A,112.2158,6.609292,0,0,112.2144,6.607366,0.04125087,0.1904958,True,112.1567,6.609654,-0.006485605,-0.01103118,Left,5.871686,
p04,131,Room_10,stay,yes,A,9,left,B,B,29.2194,104.8818,0,0,29.2057,104.8111,0.1247488,-0.06950057,True,29.23137,104.7312,0.1804067,-0.1062172,Left,1.93215,
p04,132,Room_102,stay,yes,A,9,left,A,A,37.88569,67.76955,0,0,37.92318,67.75075,0.1142463,-0.2471187,True,37.90154,67.74686,0.02357088,-0.03540252,Left,1.479697,
p04,133,Room_63,stay,no,B,9,left,B,B,67.88177,17.7806,0,0,67.86047,17.71931,0.2602494,-0.3581638,True,67.98737,17.65165,0.1835876,-0.2998385,Left,6.184232,
p04,134,Room_16,stay,yes,A,9,left,A,A,19.23045,94.88569,0,0,19.42822,94.72739,0.1958486,-0.1138823,True,19.35418,94.94335,0.1133542,-0.1052749,Left,2.094579,
p04,135,Room_91,stay,no,B,9,left,B,A,58.0495,38.13657,0,0,58.04456,38.10107,0.1573763,-0.3280076,True,58.12663,38.19046,-0.03880299,0.02285811,Left,2.759675,
