Starting experiment at 05/31/2024 11:38:47
Time, Room, Distance, Subject Coord, Item Coord, Item, Pupil Size left, Pupil Size right
11:40:24, Room_122, TEST_DELAY, , , , 5.374405  5.012009
11:40:24, Room_122, TEST_DELAY, , , , 5.465881  5.017548
11:40:24, Room_122, TEST_DELAY, , , , 5.338837  4.939926
11:40:24, Room_122, TEST_DELAY, , , , 5.083359  4.963013
11:40:24, Room_122, TEST_DELAY, , , , 5.21402  4.835815
11:40:24, Room_122, TEST_DELAY, , , , 5.155197  4.966934
11:40:24, Room_122, TEST_DELAY, , , , 5.170761  4.934402
11:40:24, Room_122, TEST_DELAY, , , , 5.173248  4.935974
11:40:24, Room_122, TEST_DELAY, , , , 5.187607  4.954681
11:40:24, Room_122, TEST_DELAY, , , , 5.202682  4.956329
11:40:24, Room_122, TEST_DELAY, , , , 5.169632  4.938614
11:40:24, Room_122, TEST_DELAY, , , , 5.203949  4.920563
11:40:24, Room_122, TEST_DELAY, , , , 5.220932  4.894455
11:40:24, Room_122, TEST_DELAY, , , , 5.27034  4.882736
11:40:24, Room_122, TEST_DELAY, , , , 5.235016  4.881668
11:40:24, Room_122, TEST_DELAY, , , , 5.25563  4.879959
11:40:24, Room_122, TEST_DELAY, , , , 5.252594  4.925125
11:40:24, Room_122, TEST_DELAY, , , , 5.249283  4.925644
11:40:24, Room_122, TEST_DELAY, , , , 5.227249  4.927963
11:40:24, Room_122, TEST_DELAY, , , , 5.293015  4.924881
11:40:24, Room_122, TEST_DELAY, , , , 5.263626  4.92569
11:40:24, Room_122, TEST_DELAY, , , , 5.256393  4.925003
11:40:25, Room_122, TEST_DELAY, , , , 5.278061  4.925171
11:40:25, Room_122, TEST_DELAY, , , , 5.293579  4.925568
11:40:25, Room_122, TEST_DELAY, , , , 5.307236  4.9254
11:40:25, Room_122, TEST_DELAY, , , , 5.29248  4.908173
11:40:25, Room_122, TEST_DELAY, , , , 5.302353  4.925995
11:40:25, Room_122, TEST_DELAY, , , , 5.321274  4.907333
11:40:25, Room_122, TEST_DELAY, , , , 5.302673  4.895447
11:40:25, Room_122, TEST_DELAY, , , , 5.295456  4.892609
11:40:25, Room_122, TEST_DELAY, , , , 5.30365  4.889954
11:40:25, Room_122, TEST_DELAY, , , , 5.299789  4.889801
11:40:25, Room_122, TEST_DELAY, , , , 5.299164  4.889389
11:40:25, Room_122, TEST_DELAY, , , , 5.299774  4.897049
11:40:25, Room_122, TEST_DELAY, , , , 5.299866  4.896881
11:40:25, Room_122, TEST_DELAY, , , , 5.304459  4.908447
11:40:25, Room_122, TEST_DELAY, , , , 5.296341  4.90448
11:40:25, Room_122, TEST_DELAY, , , , 5.305588  4.905151
11:40:25, Room_122, TEST_DELAY, , , , 5.300552  4.906876
11:40:25, Room_122, TEST_DELAY, , , , 5.310806  4.880478
11:40:25, Room_122, TEST_DELAY, , , , 5.311279  4.871353
11:40:25, Room_122, TEST_DELAY, , , , 5.311584  4.875473
11:40:25, Room_122, TEST_DELAY, , , , 5.313904  4.881851
11:40:25, Room_122, TEST_DELAY, , , , 5.315079  4.895111
11:40:25, Room_122, TEST_DELAY, , , , 5.316696  4.893478
11:40:25, Room_122, TEST_DELAY, , , , 5.315903  4.899902
11:40:25, Room_122, TEST_DELAY, , , , 5.31601  4.905701
11:40:25, Room_122, TEST_DELAY, , , , 5.337036  4.900177
11:40:25, Room_122, TEST_DELAY, , , , 5.342606  4.898148
11:40:25, Room_122, TEST_DELAY, , , , 5.343719  4.898178
11:40:25, Room_122, TEST_DELAY, , , , 5.329666  4.898438
11:40:25, Room_122, TEST_DELAY, , , , 5.274231  4.893356
11:40:25, Room_122, TEST_DELAY, , , , 5.350266  4.885727
11:40:25, Room_122, TEST_DELAY, , , , 5.296097  4.885345
11:40:25, Room_122, TEST_DELAY, , , , 5.348846  4.886307
11:40:25, Room_122, TEST_DELAY, , , , 5.242783  4.889191
11:40:25, Room_122, TEST_DELAY, , , , 5.250961  4.908203
11:40:25, Room_122, TEST_DELAY, , , , 5.26738  4.910889
11:40:25, Room_122, TEST_DELAY, , , , 5.291  4.926941
11:40:25, Room_122, TEST_DELAY, , , , 5.308731  4.930023
11:40:25, Room_122, TEST_DELAY, , , , 5.324982  4.930557
11:40:25, Room_122, TEST_DELAY, , , , 5.310547  4.929749
11:40:25, Room_122, TEST_DELAY, , , , 5.352417  4.934845
11:40:25, Room_122, TEST_DELAY, , , , 5.353592  4.936737
11:40:25, Room_122, TEST_DELAY, , , , 5.353241  4.94165
11:40:25, Room_122, TEST_DELAY, , , , 5.348618  4.942047
11:40:25, Room_122, 2.357424, (59.2  1.6  131.1), (59.9  0.4  133.0), Table, 5.291245,4.900681
11:40:26, Room_122, 2.918792, (59.2  1.6  131.1), (60.2  0.4  133.5), Table, 5.58577,5.178665
11:40:26, Room_122, 2.931263, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.656479,5.226044
11:40:26, Room_122, 2.932991, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.599426,5.228638
11:40:26, Room_122, 2.931549, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.57663,5.251892
11:40:26, Room_122, 2.927967, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.571716,5.25853
11:40:26, Room_122, 2.922713, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.571518,5.252167
11:40:26, Room_122, 2.919268, (59.2  1.6  131.1), (60.1  0.4  133.6), Table, 5.562714,5.25145
11:40:26, Room_122, 2.911014, (59.2  1.6  131.1), (60.1  0.4  133.5), Table, 5.56308,5.247971
11:40:26, Room_122, 2.914557, (59.2  1.6  131.1), (60.1  0.4  133.5), Table, 5.581406,5.242935
11:40:26, Room_122, 3.223229, (59.2  1.6  131.1), (60.3  0.4  133.8), Table, 5.70192,5.195892
11:40:26, Room_122, 5.3219, (59.2  1.6  131.1), (61.1  0.1  135.8), w3, 5.811783,5.227997
11:40:26, Room_122, 5.239487, (59.2  1.7  131.1), (61.0  0.1  135.7), Floor 1, 5.809372,5.392761
11:40:26, Room_122, 5.30888, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.856659,5.381058
11:40:26, Room_122, 5.329005, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.802551,5.366882
11:40:26, Room_122, 5.319422, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.803497,5.348022
11:40:26, Room_122, 5.310391, (59.2  1.7  131.1), (61.1  0.2  135.8), w3, 5.795502,5.349197
11:40:26, Room_122, 5.305116, (59.2  1.7  131.1), (61.1  0.2  135.8), w3, 5.714264,5.34816
11:40:26, Room_122, 5.30826, (59.2  1.7  131.1), (61.1  0.2  135.8), w3, 5.638062,5.302338
11:40:26, Room_122, 5.322505, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.625549,5.256973
11:40:26, Room_122, 5.336813, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.604935,5.214386
11:40:26, Room_122, 5.347256, (59.2  1.7  131.1), (61.1  0.1  135.8), w3, 5.567627,5.17244
11:40:26, Room_122, 5.263908, (59.2  1.7  131.1), (61.1  0.1  135.7), Floor 1, 5.495255,5.145096
11:40:26, Room_122, 5.188152, (59.2  1.7  131.1), (61.1  0.1  135.6), Floor 1, 5.471298,5.130081
11:40:26, Room_122, 5.110955, (59.2  1.7  131.1), (61.0  0.1  135.6), Floor 1, 5.392349,5.085266
11:40:26, Room_122, 5.080802, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.38205,5.022537
11:40:26, Room_122, 3.698729, (59.2  1.7  131.1), (60.3  0.4  134.4), Table, 5.385941,4.949112
11:40:26, Room_122, 3.173192, (59.2  1.7  131.1), (59.4  0.4  134.0), Table, 5.365021,4.948914
11:40:26, Room_122, 3.179414, (59.2  1.7  131.1), (59.1  0.4  134.0), Table, 5.375259,4.922607
11:40:26, Room_122, 3.229915, (59.2  1.7  131.1), (59.1  0.4  134.1), Table, 5.423874,4.89064
11:40:26, Room_122, 3.186023, (59.2  1.7  131.1), (59.1  0.4  134.0), Table, 5.401016,4.896332
11:40:26, Room_122, 3.193776, (59.2  1.7  131.1), (59.1  0.4  134.0), Table, 5.398834,4.904846
11:40:26, Room_122, 3.183757, (59.2  1.7  131.1), (59.1  0.4  134.0), Table, 5.416397,4.936417
11:40:26, Room_122, 2.548239, (59.2  1.7  131.1), (58.8  0.7  133.4), Bucket_01, 5.505798,4.862366
11:40:26, Room_122, 2.547381, (59.2  1.7  131.1), (58.8  0.7  133.4), Bucket_01, 5.559723,5.054245
11:40:26, Room_122, 2.520414, (59.2  1.7  131.1), (58.8  0.7  133.4), Bucket_01, 5.56488,5.038071
11:40:26, Room_122, 2.550728, (59.2  1.7  131.1), (58.8  0.7  133.4), Bucket_01, 5.45961,5.028214
11:40:27, Room_122, 2.543021, (59.2  1.7  131.1), (58.8  0.7  133.4), Bucket_01, 5.477051,5.035919
11:40:27, Room_122, 2.488194, (59.2  1.7  131.1), (58.9  0.7  133.4), Bucket_01, 5.532974,5.004364
11:40:27, Room_122, 3.390104, (59.2  1.7  131.1), (59.5  0.4  134.2), Table, 5.513245,5.036606
11:40:27, Room_122, 3.29488, (59.2  1.7  131.1), (60.2  0.5  134.0), Car_03, 5.460068,4.862274
11:40:27, Room_122, 3.471247, (59.2  1.7  131.1), (60.6  0.5  134.0), Car_03, 5.382263,4.972473
11:40:27, Room_122, 3.508365, (59.2  1.7  131.1), (60.9  0.4  133.9), Table, 5.406586,5.028214
11:40:27, Room_122, 3.469127, (59.2  1.7  131.1), (60.8  0.4  133.9), Table, 5.395172,5.044373
11:40:27, Room_122, 3.59708, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.437485,5.0186
11:40:27, Room_122, 3.57813, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.47438,5.03334
11:40:27, Room_122, 3.552193, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.468246,5.033737
11:40:27, Room_122, 3.530535, (59.2  1.7  131.1), (60.8  0.4  133.9), Table, 5.455719,5.032974
11:40:27, Room_122, 3.558824, (59.2  1.7  131.1), (60.9  0.4  134.0), Table, 5.472336,5.033112
11:40:27, Room_122, 3.570883, (59.2  1.7  131.1), (60.9  0.4  134.0), Table, 5.458847,5.034882
11:40:27, Room_122, 3.546738, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.444427,5.034531
11:40:27, Room_122, 3.584808, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.436249,5.039612
11:40:27, Room_122, 3.548084, (59.2  1.7  131.1), (60.8  0.4  134.0), Table, 5.432465,5.042328
11:40:27, Room_122, 3.530929, (59.2  1.7  131.1), (60.8  0.4  133.9), Table, 5.439041,5.152771
11:40:27, Room_122, 3.457709, (59.2  1.7  131.1), (60.6  0.5  134.0), Car_03, 5.630356,5.0923
11:40:27, Room_122, 3.363299, (59.2  1.7  131.1), (60.4  0.6  134.0), Car_03, 5.555969,5.101425
11:40:27, Room_122, 3.368457, (59.2  1.7  131.1), (60.4  0.6  134.0), Car_03, 5.57283,5.103058
11:40:27, Room_122, 3.453076, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.580582,5.127716
11:40:27, Room_122, 3.442317, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.578888,5.120911
11:40:27, Room_122, 3.424418, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.572281,5.117554
11:40:27, Room_122, 3.41777, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.577164,5.126587
11:40:27, Room_122, 3.416384, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.570831,5.147354
11:40:27, Room_122, 3.411597, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.570175,5.169144
11:40:27, Room_122, 2.895334, (59.2  1.7  131.1), (59.9  0.4  133.6), Table, 5.521255,5.086823
11:40:27, Room_122, 2.467506, (59.2  1.7  131.1), (59.7  0.4  133.2), Table, 5.204376,4.977127
11:40:27, Room_122, 2.444517, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.283737,4.932541
11:40:27, Room_122, 2.44568, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.291946,4.952942
11:40:27, Room_122, 2.438922, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.283203,4.963303
11:40:27, Room_122, 2.441419, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.280945,4.982513
11:40:27, Room_122, 2.439837, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.280731,4.978409
11:40:27, Room_122, 2.440264, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.281906,4.971832
11:40:27, Room_122, 2.439886, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.276657,4.979675
11:40:27, Room_122, 2.434627, (59.2  1.7  131.1), (59.7  0.4  133.1), Table, 5.265152,4.980774
11:40:27, Room_122, 1.89151, (59.2  1.7  131.1), (59.6  0.7  132.6), Basketball_01, 5.260574,4.985443
11:40:27, Room_122, 1.892081, (59.2  1.7  131.1), (59.6  0.7  132.6), Basketball_01, 5.264816,4.978882
11:40:27, Room_122, 1.890533, (59.2  1.7  131.1), (59.6  0.7  132.6), Basketball_01, 5.264725,5.006531
11:40:27, Room_122, 1.888964, (59.2  1.7  131.1), (59.6  0.7  132.6), Basketball_01, 5.277908,4.986115
11:40:27, Room_122, 2.432637, (59.2  1.7  131.1), (59.8  0.4  133.1), Table, 5.405792,5.058273
11:40:27, Room_122, 2.650512, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.279266,5.068985
11:40:27, Room_122, 2.637795, (59.2  1.7  131.1), (60.0  0.4  133.3), Table, 5.306961,5.158295
11:40:27, Room_122, 2.630266, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.329376,5.135193
11:40:28, Room_122, 2.698548, (59.2  1.7  131.1), (59.9  0.4  133.4), Table, 5.33754,5.127396
11:40:28, Room_122, 2.696645, (59.2  1.7  131.1), (59.9  0.4  133.4), Table, 5.338699,5.136246
11:40:28, Room_122, 2.691215, (59.2  1.7  131.1), (59.9  0.4  133.4), Table, 5.342117,5.126175
11:40:28, Room_122, 2.682157, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.338348,5.125336
11:40:28, Room_122, 2.68007, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.338333,5.134979
11:40:28, Room_122, 2.676445, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.342087,5.121201
11:40:28, Room_122, 2.67476, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.336609,5.120972
11:40:28, Room_122, 2.67361, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.351379,5.117828
11:40:28, Room_122, 2.653519, (59.2  1.7  131.1), (59.9  0.4  133.3), Table, 5.503952,5.140533
11:40:28, Room_122, 3.111332, (59.2  1.7  131.1), (60.5  0.4  133.6), Table, 5.515701,5.258392
11:40:28, Room_122, 3.082237, (59.2  1.7  131.1), (60.8  0.5  133.5), Boat_01, 5.534897,5.322708
11:40:28, Room_122, 2.991077, (59.2  1.7  131.1), (60.8  0.5  133.4), Boat_01, 5.558151,5.287613
11:40:28, Room_122, 2.920106, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.547012,5.332489
11:40:28, Room_122, 2.923296, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.543564,5.32901
11:40:28, Room_122, 2.924555, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.541031,5.321121
11:40:28, Room_122, 2.924638, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.527435,5.32489
11:40:28, Room_122, 2.922642, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.521225,5.329041
11:40:28, Room_122, 2.923267, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.52092,5.31398
11:40:28, Room_122, 2.92421, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.517273,5.314941
11:40:28, Room_122, 2.923181, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.509415,5.320557
11:40:28, Room_122, 2.922619, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.50798,5.32515
11:40:28, Room_122, 3.415648, (59.2  1.7  131.1), (60.9  0.4  133.8), Table, 5.590591,5.339203
11:40:28, Room_122, 3.4298, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.644638,5.348053
11:40:28, Room_122, 3.253411, (59.2  1.7  131.1), (60.2  0.6  134.0), Car_03, 5.651321,5.303391
11:40:28, Room_122, 3.308038, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.64502,5.351364
11:40:28, Room_122, 3.792606, (59.2  1.7  131.1), (60.4  0.4  134.5), Table, 5.64209,5.351807
11:40:28, Room_122, 3.291339, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.660446,5.322144
11:40:28, Room_122, 3.288496, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.648163,5.322144
11:40:28, Room_122, 3.293602, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.669952,5.326294
11:40:28, Room_122, 3.232111, (59.2  1.7  131.1), (60.3  0.6  133.9), Car_03, 5.699493,5.235825
11:40:28, Room_122, 3.560909, (59.2  1.7  131.1), (59.8  0.4  134.3), Table, 5.714066,5.317123
11:40:28, Room_122, 3.547727, (59.2  1.7  131.1), (59.4  0.4  134.4), Table, 5.784897,5.412048
11:40:28, Room_122, 4.593895, (59.2  1.7  131.1), (58.9  0.1  135.4), Floor 1, 5.717667,5.447098
11:40:28, Room_122, 2.533206, (59.2  1.7  131.1), (58.9  0.7  133.4), Bucket_01, 5.799866,5.433228
11:40:28, Room_122, 2.568731, (59.2  1.7  131.1), (59.0  0.7  133.5), Bucket_01, 5.778717,5.381226
11:40:28, Room_122, 2.509144, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.771835,5.423157
11:40:28, Room_122, 2.494574, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.807159,5.323563
11:40:28, Room_122, 2.481585, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.804749,5.283401
11:40:28, Room_122, 2.47719, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.806046,5.291122
11:40:28, Room_122, 2.477739, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.810104,5.291611
11:40:28, Room_122, 2.478356, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.808716,5.292206
11:40:28, Room_122, 2.478287, (59.2  1.7  131.1), (59.0  0.7  133.4), Bucket_01, 5.811859,5.28421
11:40:28, Room_122, 2.784761, (59.2  1.7  131.1), (59.3  0.4  133.6), Table, 5.753098,5.378708
11:40:28, Room_122, 1.800881, (59.2  1.7  131.1), (59.5  0.7  132.6), Basketball_01, 5.29332,5.098648
11:40:28, Room_122, 1.733031, (59.2  1.7  131.1), (59.5  0.7  132.5), Basketball_01, 5.357468,4.938644
11:40:28, Room_122, 1.741838, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.305374,5.007874
11:40:28, Room_122, 1.725999, (59.2  1.7  131.1), (59.6  0.7  132.4), Basketball_01, 5.332993,5.013138
11:40:29, Room_122, 1.736829, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.345078,5.013992
11:40:29, Room_122, 1.734659, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.344757,5.036865
11:40:29, Room_122, 1.736293, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.357025,5.027176
11:40:29, Room_122, 1.74238, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.357727,5.024643
11:40:29, Room_122, 1.74227, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.330246,5.025894
11:40:29, Room_122, 1.747055, (59.2  1.7  131.1), (59.6  0.7  132.5), Basketball_01, 5.325531,5.008621
11:40:29, Room_122, 2.57253, (59.2  1.7  131.1), (60.1  0.4  133.1), Table, 5.46669,5.334442
11:40:29, Room_122, 3.081598, (59.2  1.7  131.1), (60.8  0.4  133.4), Boat_01, 5.494354,5.357895
11:40:29, Room_122, 2.957372, (59.2  1.7  131.1), (60.7  0.5  133.3), Boat_01, 5.493164,5.340546
11:40:29, Room_122, 2.965591, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.491165,5.305344
11:40:29, Room_122, 2.965241, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.474152,5.275223
11:40:29, Room_122, 2.968274, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.422012,5.2565
11:40:29, Room_122, 2.968496, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.36908,5.24765
11:40:29, Room_122, 2.966121, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.340149,5.188385
11:40:29, Room_122, 2.969417, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.322571,5.106277
11:40:29, Room_122, 2.937608, (59.2  1.7  131.1), (60.8  0.5  133.3), Boat_01, 5.105515,5.049133
11:40:29, Room_122, 3.17428, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.261215,5.093369
11:40:29, Room_122, 3.155352, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.165863,4.999466
11:40:29, Room_122, 3.17642, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.156448,5.034592
11:40:29, Room_122, 3.168164, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.153,5.034943
11:40:29, Room_122, 3.160755, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.146896,5.060318
11:40:29, Room_122, 3.145588, (59.2  1.7  131.1), (61.0  0.6  133.5), Boat_01, 5.13205,5.068161
11:40:29, Room_122, 3.136781, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.128143,5.073334
11:40:29, Room_122, 3.119578, (59.2  1.7  131.1), (60.9  0.6  133.4), Boat_01, 5.134872,5.073013
11:40:29, Room_122, 3.106905, (59.2  1.7  131.1), (60.9  0.6  133.4), Boat_01, 5.135239,5.08049
11:40:29, Room_122, 3.109917, (59.2  1.7  131.1), (60.9  0.6  133.4), Boat_01, 5.139633,5.079712
11:40:29, Room_122, 3.113618, (59.2  1.7  131.1), (60.9  0.6  133.4), Boat_01, 5.146286,5.083878
11:40:29, Room_122, 3.116625, (59.2  1.7  131.1), (60.9  0.6  133.4), Boat_01, 5.154221,5.094803
11:40:29, Room_122, 3.119849, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.172104,5.11351
11:40:29, Room_122, 3.122259, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.203873,5.139099
11:40:29, Room_122, 3.118559, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.215271,5.148407
11:40:29, Room_122, 3.115118, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.224335,5.163803
11:40:29, Room_122, 3.111632, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.2789,5.173599
11:40:29, Room_122, 3.119976, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.289124,5.183411
11:40:29, Room_122, 3.127279, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.302475,5.173111
11:40:30, Room_122, 3.154577, (59.2  1.7  131.1), (60.9  0.6  133.5), Boat_01, 5.385757,5.248611
11:40:30, Room_122, 5.16904, (59.2  1.7  131.1), (61.3  0.1  135.5), Floor 1, 5.41394,5.124146
11:40:30, Room_122, 3.344424, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.468185,5.07048
11:40:30, Room_122, 3.297323, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.448837,5.183563
11:40:30, Room_122, 3.3129, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.44014,5.154449
11:40:30, Room_122, 3.334113, (59.2  1.7  131.1), (60.3  0.6  134.0), Car_03, 5.466125,5.151398
11:40:30, Room_122, 3.358955, (59.2  1.7  131.1), (60.4  0.6  134.0), Car_03, 5.483292,5.166977
11:40:30, Room_122, 3.386427, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.487534,5.169479
11:40:30, Room_122, 3.378099, (59.2  1.7  131.1), (60.3  0.6  134.1), Car_03, 5.491684,5.169724
11:40:30, Room_122, 3.454885, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.492432,5.171234
11:40:30, Room_122, 5.081771, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.497025,5.173248
11:40:30, Room_122, 5.082551, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.502258,5.172287
11:40:30, Room_122, 3.476649, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.502701,5.164902
11:40:30, Room_122, 3.462866, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.504257,5.175171
11:40:30, Room_122, 3.47362, (59.2  1.7  131.1), (60.5  0.6  134.1), Car_03, 5.512817,5.178741
11:40:30, Room_122, 3.475946, (59.2  1.7  131.1), (60.5  0.6  134.1), Car_03, 5.532013,5.184753
11:40:30, Room_122, 3.471241, (59.2  1.7  131.1), (60.5  0.6  134.1), Car_03, 5.528793,5.191956
11:40:30, Room_122, 3.468229, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.550644,5.218063
11:40:30, Room_122, 3.475337, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.552612,5.218063
11:40:30, Room_122, 3.475931, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.560181,5.218689
11:40:30, Room_122, 5.066405, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.569962,5.223648
11:40:30, Room_122, 5.083783, (59.2  1.7  131.1), (61.0  0.1  135.6), Floor 1, 5.571503,5.259506
11:40:30, Room_122, 5.070827, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.571808,5.260117
11:40:30, Room_122, 5.061177, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.566467,5.259689
11:40:30, Room_122, 3.457548, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.594208,5.259995
11:40:30, Room_122, 3.445371, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.595215,5.268768
11:40:30, Room_122, 3.450482, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.596008,5.247314
11:40:30, Room_122, 3.462599, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.599091,5.247467
11:40:30, Room_122, 5.061332, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.621521,5.24678
11:40:30, Room_122, 5.060102, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.622391,5.249313
11:40:30, Room_122, 5.064746, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.642227,5.250336
11:40:30, Room_122, 3.466144, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.649918,5.252167
11:40:30, Room_122, 3.463828, (59.2  1.7  131.1), (60.4  0.6  134.1), Car_03, 5.651184,5.268814
11:40:30, Room_122, 5.086334, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.662354,5.27417
11:40:30, Room_122, 5.083252, (59.2  1.7  131.1), (61.0  0.1  135.5), Floor 1, 5.665634,5.299118
